id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936058006659321000,30/11/2017 2:23,0.125,Funny to hear the Democrats talking about the National Debt when President Obama doubled it in only 8 years!,funny,to,hear,the,democrats,talking,about,the,national,debt,when,president,obama,doubled,it,in,only,8,years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936203511037136000,30/11/2017 12:01,-0.3125,"The Failing @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to our massive Tax Cut Bill. They are wrong so often that now I know we have a winner!",the,failing,@nytimes,the,pipe,organ,for,the,democrat,party,has,become,a,virtual,lobbyist,for,them,with,regard,to,our,massive,tax,cut,bill,they,are,wrong,so,often,that,now,i,know,we,have,a,winner,,,,,,,,,,,,,,,,
936206961728786000,30/11/2017 12:15,0.219444444,The Failing @nytimes has totally gone against the Social Media Guidelines that they installed to preserve some credibility after many of their biased reporters went Rogue!  @foxandfriends,the,failing,@nytimes,has,totally,gone,against,the,social,media,guidelines,that,they,installed,to,preserve,some,credibility,after,many,of,their,biased,reporters,went,rogue,@foxandfriends,,,,,,,,,,,,,,,,,,,,,,,,,,,
936209447747190000,30/11/2017 12:25,-0.263194444,"The Chinese Envoy, who just returned from North Korea, seems to have had no impact on Little Rocket Man. Hard to believe his people, and the military, put up with living in such horrible conditions. Russia and China condemned the launch.",the,chinese,envoy,who,just,returned,from,north,korea,seems,to,have,had,no,impact,on,little,rocket,man,hard,to,believe,his,people,and,the,military,put,up,with,living,in,such,horrible,conditions,russia,and,china,condemned,the,launch,,,,,,,,,,,,,
936032830844555000,30/11/2017 12:43,-0.039583333,"Theresa @theresamay, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",theresa,@theresamay,dont,focus,on,me,focus,on,the,destructive,radical,islamic,terrorism,that,is,taking,place,within,the,united,kingdom,we,are,doing,just,fine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936219599422574000,30/11/2017 13:05,0.449090909,Stock Market hits new Record High. Confidence and enthusiasm abound. More great numbers coming out!,stock,market,hits,new,record,high,confidence,and,enthusiasm,abound,more,great,numbers,coming,out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936260193536573000,30/11/2017 15:46,0.063611111,"The Dow just broke 24,000 for the first time (another all-time Record). If the Dems had won the Presidential Election, the Market would be down 50% from these levels and Consumer Confidence, which is also at an all-time high, would be “low and glum!”",the,dow,just,broke,24000,for,the,first,time,another,all-time,record,if,the,dems,had,won,the,presidential,election,the,market,would,be,down,50,from,these,levels,and,consumer,confidence,which,is,also,at,an,all-time,high,would,be,low,and,glum,,,,,,,,,,
936315571708289000,30/11/2017 19:26,1,Thank you @SenOrrinHatch. Let’s continue MAKING AMERICA GREAT AGAIN! https://t.co/PIv9OAVZcf https://t.co/6egRvuwj1l,thank,you,@senorrinhatch,lets,continue,making,america,great,again,http://...,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936339260218724000,30/11/2017 21:00,0.4,"Today, it was my great honor to meet with the Crown Prince of Bahrain at the @WhiteHouse. Bahrain and the United States are important partners.During the Crown Prince’s visit, he is advancing $9 BILLION in commercial deals, including finalizing the purchase of F-16’s... https://t.co/vYuw7UGYmN",today,it,was,my,great,honor,to,meet,with,the,crown,prince,of,bahrain,at,the,@whitehouse,bahrain,and,the,united,states,are,important,partnersduring,the,crown,princes,visit,he,is,advancing,9,billion,in,commercial,deals,including,finalizing,the,purchase,of,f-16s,http://...,,,,,,,,,,
936351772603568000,30/11/2017 21:50,0,Our FIFTH 1K milestone of 2017!#DOW24K #MAGA https://t.co/NoVt1uFp0y,our,fifth,1k,milestone,of,2017,#dow24k,#maga,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
